date, pm25, pm10, o3, no2, so2, co
2020/1/10, 31, 9, 19, 14, , 
2020/1/11, 24, 15, 19, 15, , 
2020/1/12, 45, 10, 20, 7, , 
2020/1/13, 33, 13, 21, 15, , 
2020/1/14, 33, 10, 22, 9, , 
2020/1/15, 26, 12, 22, 13, , 
2020/1/16, 32, 11, 24, 14, , 
2020/1/17, 31, 11, 20, 8, , 
2020/1/18, 29, 10, 20, 9, , 
2020/1/19, 27, 15, 24, 9, 1, 
2020/1/20, 35, 28, 2, 24, 1, 
2020/1/21, 65, 24, 2, 22, 1, 
2020/1/22, 70, 25, 2, 23, 1, 
2020/1/23, 71, 28, , , , 
2020/1/24, 82, 24, , , , 
2020/1/25, 71, 29, , , , 
2020/1/26, 83, 22, , , , 
2020/1/27, 63, 15, , , , 
2020/1/28, 34, 11, , , , 
2020/1/29, 20, 19, , , , 
2020/1/30, 31, 20, , , , 
2020/1/31, 29, 11, , , , 
2020/2/1, 23, 14, , , , 
2020/2/2, 31, 13, , , , 
2020/2/3, 26, 20, , , , 
2020/2/4, 35, 11, , , , 
2020/2/5, 24, 22, , , , 
2020/2/6, 41, 40, , , , 
2020/2/7, 69, 39, , , , 
2020/2/8, 73, 20, , , , 
2020/2/9, 51, 11, , , , 
2020/2/10, 29, 17, , , , 
2020/2/11, 31, 19, , , , 
2020/2/12, 29, 17, , , , 
2020/2/13, 27, 14, , , , 
2020/2/14, 27, 17, , , , 
2020/2/15, 34, 17, , , , 
2020/2/16, 32, 10, , , , 
2020/2/17, 28, 13, , , , 
2020/2/18, 24, 16, , , , 
2020/2/19, 31, 15, , , , 
2020/2/20, 32, 16, , , , 
2020/2/21, 33, 18, , , , 
2020/2/22, 35, 11, , , , 
2020/2/23, 26, 10, , , , 
2020/2/24, 21, 10, , , , 
2020/2/25, 26, 11, , , , 
2020/2/26, 23, 8, , , , 
2020/2/27, 24, 10, , , , 
2020/2/28, 29, 14, , , , 
2020/2/29, 42, , , , , 
2020/3/16, 30, 30, 19, 20, , 
2020/3/17, 62, 30, 25, 20, , 
2020/3/18, 57, 29, 31, 17, , 
2020/3/19, 57, 41, 11, 21, 1, 
2020/3/20, 81, 32, 28, 6, , 
2020/3/21, 52, 11, 24, 2, , 
2020/3/22, 37, 10, 31, 2, , 
2020/3/23, 25, 14, 31, 6, , 
2020/3/24, 29, 21, 32, 12, , 
2020/3/25, 47, 31, 33, 16, 1, 
2020/3/26, 59, 34, 33, 12, 2, 
2020/3/27, 66, 43, 31, 15, 1, 
2020/3/28, 81, 42, 38, 6, 1, 
2020/3/29, 83, 14, 31, 2, , 
2020/3/30, 23, , , , , 
2019/10/2, 14, 2, 20, 14, , 
2019/10/3, 7, 2, 15, 17, , 
2019/10/4, 8, 2, 18, 15, , 
2019/10/5, 12, 2, 14, 13, , 
2019/10/6, 9, 1, 16, 12, , 
2019/10/7, 9, 16, 9, 17, , 
2019/10/8, 40, 6, 14, 14, , 
2019/10/9, 21, 6, 17, 11, , 
2019/10/10, 17, 10, 17, 12, , 
2019/10/11, 17, 16, 17, 12, , 
2019/10/12, 31, 13, 18, 11, , 
2019/10/13, 29, 29, 25, 7, , 
2019/10/14, 69, 31, 22, 16, , 
2019/10/15, 60, 21, 21, 16, , 
2019/10/16, 49, 18, 15, 13, , 
2019/10/17, 47, 21, 14, 14, , 
2019/10/18, 55, 14, 22, 10, , 
2019/10/19, 42, 17, 19, 12, , 
2019/10/20, 50, 19, 15, 11, , 
2019/10/21, 59, 21, 13, 13, , 
2019/10/22, 61, 22, 13, 18, , 
2019/10/23, 52, 36, 4, 18, , 
2019/10/24, 73, 35, 19, 15, , 
2019/10/25, 63, 18, 16, 11, , 
2019/10/26, 43, 14, 19, 7, , 
2019/10/27, 40, 14, 19, 11, , 
2019/10/28, 42, 27, 13, 20, , 
2019/10/29, 56, 27, 19, 19, , 
2019/10/30, 53, 34, 7, 19, , 
2019/10/31, 71, 38, 6, 24, , 
2019/11/1, 73, 21, 9, 13, , 
2019/11/2, 61, 16, 20, 6, , 
2019/11/3, 53, 13, 15, 10, , 
2019/11/4, 47, 18, 15, 15, , 
2019/11/5, 48, 25, 14, 19, , 
2019/11/6, 52, 31, 5, 19, , 
2019/11/7, 70, 18, 13, 16, , 
2019/11/8, 48, 27, 9, 21, , 
2019/11/9, 56, 21, 13, 14, , 
2019/11/10, 63, 23, 10, 17, , 
2019/11/11, 66, 17, 15, 11, , 
2019/11/12, 51, 14, 19, 14, , 
2019/11/13, 40, 21, 12, 17, , 
2019/11/14, 58, 17, 14, 15, , 
2019/11/15, 52, 29, 11, 18, , 
2019/11/16, 74, 19, 12, 20, , 
2019/11/17, 55, 22, 11, 15, , 
2019/11/18, 69, 26, 16, 19, , 
2019/11/19, 72, 29, 14, 28, 1, 
2019/11/20, 61, 32, 8, 28, 1, 
2019/11/21, 75, 34, 2, 21, , 
2019/11/22, 87, 28, 15, 17, , 
2019/11/23, 77, 28, 4, 16, , 
2019/11/24, 88, 41, 4, 17, , 
2019/11/25, 115, 34, 14, 18, , 
2019/11/26, 104, 31, 15, 15, , 
2019/11/27, 137, 17, 17, 11, , 
2019/11/28, 113, 10, 18, 11, , 
2019/11/29, 58, 18, 16, 21, , 
