date, pm25, pm10, o3, no2, so2, co
2019/6/2, 57, 35, 24, 8, 5, 22
2019/6/3, 61, 41, 39, 11, 5, 22
2019/6/4, 69, 31, 39, 12, 6, 22
2019/6/5, 54, 30, 42, 12, 5, 22
2019/6/6, 54, 35, 39, 12, 5, 23
2019/6/7, 63, 38, 36, 13, 5, 22
2019/6/8, 53, 65, 35, 12, 5, 22
2019/6/9, 57, 66, 36, 10, 5, 22
2019/6/10, 62, 47, 29, 8, 6, 22
2019/6/11, 44, 42, 22, 11, 6, 23
2019/6/12, 45, 54, 24, 14, 6, 23
2019/6/13, 63, 63, 29, 13, 6, 23
2019/6/14, 57, 64, 31, 12, 6, 23
2019/6/15, 52, 52, 30, 9, 6, 23
2019/6/16, 52, 51, 27, 8, 6, 23
2019/6/17, 43, 88, 32, 13, 13, 23
2019/6/18, 57, 50, 28, 9, 13, 23
2019/6/19, 44, 50, 27, 12, 12, 23
2019/6/20, 38, 50, 24, 16, 12, 23
2019/6/21, 60, 53, 22, 19, 13, 23
2019/6/22, 62, 55, 32, 13, 12, 22
2019/6/23, 57, 41, 37, 10, 11, 22
2019/6/24, 57, 57, 36, 18, 11, 24
2019/6/25, 63, 56, 33, 9, 11, 22
2019/6/26, 50, 53, 28, 8, 11, 22
2019/6/27, 46, 50, 36, 8, 11, 22
2019/6/28, 38, 69, 33, 15, 12, 23
2019/6/29, 65, 65, 32, 9, 11, 22
2019/6/30, 34, 55, 29, 12, 11, 21
2019/7/1, 35, 48, 28, 15, 11, 21
2019/3/14, 23, 39, 27, 14, 2, 16
2019/3/15, 42, 50, 27, 15, 3, 17
2019/3/16, 60, 51, 27, 17, 5, 17
2019/3/17, 83, 46, 30, 17, 5, 19
2019/3/18, 54, 63, 29, 26, 7, 18
2019/3/19, 88, 89, 25, 35, 8, 21
2019/3/20, 118, 57, 27, 12, 2, 23
2019/3/21, 62, 42, 32, 9, 1, 18
2019/3/22, 54, 46, 30, 15, 1, 17
2019/3/23, 54, 60, 27, 13, 2, 17
2019/3/24, 72, 57, 31, 13, 2, 18
2019/3/25, 44, 60, 16, 23, 3, 17
2019/3/26, 74, 89, 27, 25, 4, 19
2019/3/27, 109, 47, 33, 11, 2, 25
2019/3/28, 53, 59, 28, 10, 2, 17
2019/3/29, 47, 64, 35, 7, 2, 17
2019/3/30, 25, 51, 39, 6, 2, 17
2019/3/31, 33, 31, 42, 4, 2, 17
2019/4/1, 37, 43, 32, 12, 2, 17
2018/10/19, 186, 104, 13, 11, 1, 
