date, pm25, pm10, o3, no2, so2, co
2019/12/29, 165, 85, 53, 17, 6, 5
2019/12/30, 163, , , , , 
2019/7/15, 48, 43, 4, 1, 3, 1
2019/7/16, 49, 44, 4, 1, 3, 1
2019/7/17, 54, 42, 4, 1, 3, 1
2019/7/18, 53, 53, 4, 1, 3, 1
2019/7/19, 57, 64, 10, 2, 3, 2
2019/7/20, 73, 43, 5, 6, 3, 2
2019/7/21, 63, 41, 10, 6, 4, 3
2019/7/22, 84, 17, 8, 2, 3, 2
2019/7/23, 38, 14, 6, 1, 3, 1
2019/7/24, 28, 22, 5, 1, 3, 1
2019/7/25, 45, 38, 5, 1, 3, 1
2019/7/26, 56, 39, 5, , 3, 1
2019/7/27, 53, 41, 5, , 3, 1
2019/7/28, 56, 47, 6, , 3, 1
2019/7/29, 59, 45, 5, 1, 3, 1
2019/7/30, 56, 32, 5, , 3, 1
2019/7/31, 47, 29, 4, , 3, 1
2019/8/1, 46, 34, 6, , 3, 1
2019/8/2, 46, 30, 8, , 3, 1
2019/8/3, 43, 23, 5, , 3, 1
2019/8/4, 39, 34, 5, , 4, 1
2019/8/5, 47, 38, 3, , 2, 1
2019/8/6, 50, 34, 8, , , 1
2019/8/7, 46, 38, 8, , , 2
2019/8/8, 51, 56, 7, 1, , 2
2019/8/9, 68, 54, 8, , , 2
2019/8/10, 68, 133, 9, , , 2
2019/8/11, 72, 49, 10, , , 2
2019/8/12, 61, 47, 9, 1, , 2
2019/8/13, 57, 39, 9, 2, , 2
2019/8/14, 50, 49, 10, 1, , 2
2019/8/15, 58, 38, 9, 1, , 2
2019/8/16, 56, 42, 9, 1, , 2
2019/8/17, 54, 42, 11, , , 2
2019/8/18, 51, 40, 11, 1, , 2
2019/8/19, 50, 41, 9, 1, , 3
2019/8/20, 51, 50, 8, 1, , 3
2019/8/21, 48, 42, 10, 1, , 3
2019/8/22, 44, 39, 9, 2, 1, 3
2019/8/23, 47, 34, 8, 2, 3, 3
2019/8/24, 45, 35, 11, , 3, 2
2019/8/25, 45, , , , , 
2019/8/30, 40, 27, 6, 1, 7, 3
2019/8/31, 41, 30, 8, 1, 7, 3
2019/9/1, 45, 27, 8, , 7, 3
2019/9/2, 45, 39, 6, , 7, 3
2019/9/3, 50, 13, 3, 1, 9, 3
2019/9/4, 33, 21, 4, 1, 9, 2
2019/9/5, 42, 13, 4, , 8, 2
2019/9/6, 27, 20, 4, 1, 8, 2
2019/9/7, 39, 20, 4, 1, 8, 2
2019/9/8, 35, 17, 6, 1, 8, 2
2019/9/9, 36, 36, 5, , 8, 2
2019/9/10, 54, 32, 5, 1, 8, 2
2019/9/11, 50, 28, 4, 1, 9, 3
2019/9/12, 48, 18, 5, , 11, 2
2019/9/13, 39, 24, 3, , 11, 2
2019/9/14, 45, 38, 3, , 11, 2
2019/9/15, 48, 25, 7, 3, 11, 3
2019/9/16, 45, 26, 4, 1, 10, 2
2019/9/17, 42, 25, 3, 2, 7, 2
2019/9/18, 44, 30, 5, 2, 2, 1
2019/9/19, 57, 24, 16, 4, 2, 2
2019/9/20, 67, 25, 8, 1, 3, 1
2019/9/21, 47, 16, 8, , 2, 
2019/9/22, 40, 24, 7, , 2, 1
2019/9/23, 51, 43, 6, 1, 2, 1
2019/9/24, 63, 47, 5, 1, , 1
2019/9/25, 57, 21, 8, 4, 1, 2
