date, pm25, o3, no2, co
2015/3/17, 19, 40, 17, 3
2015/3/18, 18, 39, 11, 2
2015/3/19, 22, 36, 14, 3
2015/3/20, 17, 36, 20, 4
2015/3/21, 18, 35, 16, 3
2015/3/22, 22, 36, 15, 2
2015/3/23, 22, 32, 7, 2
2015/3/24, 26, 26, 12, 2
2015/3/25, 15, 34, 6, 1
2015/3/26, 10, 33, 16, 3
2015/3/27, 11, 31, 18, 4
2015/3/28, 16, 35, 17, 3
2015/3/29, 18, 41, 12, 2
2015/3/30, 18, 38, 18, 3
2015/3/31, 19, 45, 15, 3
2015/4/1, 23, 38, 4, 1
2014/10/2, 16, 30, 11, 2
2014/10/3, 12, 32, 13, 2
2014/10/4, 15, 33, 13, 2
2014/10/5, 19, 29, 12, 2
2014/10/6, 17, 27, 13, 3
2014/10/7, 18, 28, 15, 3
2014/10/8, 21, 31, 16, 3
2014/10/9, 18, 29, 19, 3
2014/10/10, 23, 33, 18, 3
2014/10/11, 28, 31, 14, 2
2014/10/12, 28, 28, 6, 1
2014/10/13, 23, 27, 12, 2
2014/10/14, 12, 21, 17, 3
2014/10/15, 15, 31, 11, 1
2014/10/16, 18, 27, 15, 2
2014/10/17, 24, 26, 23, 5
2014/10/18, 37, 36, 18, 4
2014/10/19, 32, 41, 17, 3
2014/10/20, 28, 29, 18, 3
2014/10/21, 25, 29, 13, 3
2014/10/22, 21, 27, 20, 3
2014/10/23, 16, 21, 25, 5
2014/10/24, 24, 29, 22, 5
2014/10/25, 30, 31, 12, 3
2014/10/26, 23, 34, 2, 1
2014/10/27, 29, 28, 13, 2
2014/10/28, 14, 25, 20, 4
2014/10/29, 14, 19, 27, 5
2014/10/30, 24, 21, 27, 6
2014/10/31, 32, 27, 23, 5
2014/11/1, 21, 34, 6, 1
2014/11/2, 22, 29, 3, 1
2014/11/3, 10, 25, 7, 1
2014/11/4, 11, 23, 21, 4
2014/11/5, 21, 24, 24, 4
2014/11/6, 31, 18, 27, 6
2014/11/7, 39, 20, 26, 6
2014/11/8, 45, 28, 23, 8
2014/11/9, 33, 24, 23, 
2014/11/10, 28, 30, 11, 2
2014/11/11, 13, 26, 17, 3
2014/11/12, 14, 27, 3, 1
2014/11/13, 15, 26, 19, 3
2014/11/14, 32, 10, 28, 7
2014/11/15, 52, 26, 7, 1
2014/11/16, 17, 27, 16, 2
2014/11/17, 25, 21, 26, 4
2014/11/18, 41, 14, 33, 9
2014/11/19, 47, 7, 34, 9
2014/11/20, 60, 5, 34, 11
2014/11/21, 78, 10, 32, 10
2014/11/22, 61, 27, 18, 3
2014/11/23, 25, 29, 10, 2
2014/11/24, 12, 26, 14, 3
2014/11/25, 16, 7, 27, 5
2014/11/26, 19, 18, 22, 6
2014/11/27, 24, 12, 21, 7
2014/11/28, 22, 26, 20, 5
2014/11/29, 17, 30, 7, 2
2014/11/30, 13, 22, 7, 1
2014/12/1, 16, 13, 21, 4
2014/12/2, 49, 4, 27, 9
2014/12/3, 53, 15, 23, 7
2014/12/4, 29, 13, 20, 6
2014/12/5, 22, 14, 21, 8
2014/12/6, 38, 17, 20, 5
2014/12/7, 24, 19, 20, 5
2014/12/8, 27, 12, 26, 8
2014/12/9, 34, 11, 27, 8
2014/12/10, 51, 10, 30, 10
2014/12/11, 54, 17, 26, 5
2014/12/12, 29, 22, 15, 3
2014/12/13, 21, 37, 7, 2
2014/12/14, 12, 21, 11, 3
2014/12/15, 13, 18, 23, 6
2014/12/16, 18, 10, 27, 6
2014/12/17, 37, 5, 30, 10
2014/12/18, 67, 15, 25, 6
2014/12/19, 49, 15, 26, 6
2014/12/20, 30, 14, 23, 4
2014/12/21, 27, 15, 17, 4
2014/12/22, 17, 24, 12, 2
2014/12/23, 9, 24, 18, 4
2014/12/24, 11, 27, 23, 4
2014/12/25, 17, 26, 4, 1
2014/12/26, 9, 24, 19, 3
2014/12/27, 20, 20, 22, 3
2014/12/28, 21, 23, 22, 3
2014/12/29, 22, , , 
2014/7/2, 14, 62, 3, 1
2014/7/3, 23, 37, 7, 1
2014/7/4, 27, 40, 3, 1
2014/7/5, 34, 42, 3, 1
2014/7/6, 38, 54, 6, 1
2014/7/7, 39, 61, 11, 2
2014/7/8, 34, 64, 5, 1
2014/7/9, 29, 44, 7, 1
2014/7/10, 26, 45, 6, 2
2014/7/11, 20, 43, 7, 1
2014/7/12, 17, 51, 4, 1
2014/7/13, 24, 48, 3, 1
2014/7/14, 27, 56, 3, 1
2014/7/15, 28, 37, 4, 1
2014/7/16, 46, 42, 4, 1
2014/7/17, 37, 50, 5, 1
2014/7/18, 39, 50, 10, 2
2014/7/19, 54, 54, 6, 2
2014/7/20, 57, 42, 5, 2
2014/7/21, 45, 34, 6, 1
2014/7/22, 23, 44, 11, 2
2014/7/23, 27, 39, 12, 2
2014/7/24, 24, 39, 5, 1
2014/7/25, 43, 48, 12, 2
2014/7/26, 65, 48, 8, 1
2014/7/27, 46, 59, 8, 1
2014/7/28, 30, 43, 6, 1
2014/7/29, 21, 36, 9, 2
2014/7/30, 19, 35, 5, 1
2014/7/31, 22, 49, 3, 1
2014/8/1, 18, 60, 7, 1
2014/8/2, 21, 69, 4, 1
2014/8/3, 22, 44, 6, 1
2014/8/4, 36, 41, 6, 1
2014/8/5, 20, 36, 8, 1
2014/8/6, 15, 33, 10, 2
2014/8/7, 23, 40, 6, 1
2014/8/8, 24, 47, 8, 2
2014/8/9, 45, 56, 4, 1
2014/8/10, 58, 53, 7, 2
2014/8/11, 51, 56, 8, 2
2014/8/12, 35, 41, 8, 1
2014/8/13, 27, 34, 10, 2
2014/8/14, 20, 47, 4, 1
2014/8/15, 14, 44, 4, 1
2014/8/16, 17, 44, 7, 1
2014/8/17, 19, 58, 6, 1
2014/8/18, 20, 54, 10, 2
2014/8/19, 23, 35, 6, 1
2014/8/20, 21, 37, 7, 1
2014/8/21, 13, 37, 7, 1
2014/8/22, 19, 39, 7, 1
2014/8/23, 35, 46, 4, 1
2014/8/24, 20, 54, 5, 1
2014/8/25, 22, 39, 7, 1
2014/8/26, 15, 36, 7, 1
2014/8/27, 21, 37, 8, 1
2014/8/28, 14, 44, 9, 2
2014/8/29, 25, 40, 12, 2
2014/8/30, 21, 28, 9, 2
2014/8/31, 18, 33, 7, 2
2014/9/1, 37, 37, 6, 1
2014/9/2, 21, 48, 13, 3
2014/9/3, 26, 38, 8, 2
2014/9/4, 33, 39, 9, 2
2014/9/5, 40, 41, 15, 2
2014/9/6, 26, 35, 10, 2
2014/9/7, 23, 39, 4, 1
2014/9/8, 13, 29, 6, 1
2014/9/9, 15, 25, 7, 1
2014/9/10, 16, 35, 10, 2
2014/9/11, 19, 34, 11, 2
2014/9/12, 20, 36, 5, 1
2014/9/13, 16, 43, 15, 3
2014/9/14, 31, 43, 12, 2
2014/9/15, 28, 45, 14, 2
2014/9/16, 27, 42, 13, 2
2014/9/17, 24, 39, 13, 2
2014/9/18, 23, 33, 10, 1
2014/9/19, 20, 40, 10, 2
2014/9/20, 46, 45, 12, 3
2014/9/21, 54, 25, 6, 2
2014/9/22, 28, 28, 10, 2
2014/9/23, 14, 35, 12, 2
2014/9/24, 32, 33, 13, 2
2014/9/25, 26, 33, 12, 2
2014/9/26, 17, 26, 10, 2
2014/9/27, 15, 26, 6, 1
2014/9/28, 12, 33, 3, 1
2014/9/29, 8, 34, 7, 1
2014/9/30, 14, 24, 10, 2
2014/10/1, 15, 28, 8, 2
2014/4/2, 20, 35, 13, 3
2014/4/3, 9, 33, 15, 3
2014/4/4, 16, 34, 13, 2
2014/4/5, 17, 34, 9, 2
2014/4/6, 17, 30, 10, 2
2014/4/7, 18, 35, 13, 3
2014/4/8, 25, 33, 14, 3
2014/4/9, 22, 35, 14, 3
2014/4/10, 21, 36, 12, 2
2014/4/11, 24, 42, 11, 2
2014/4/12, 24, 37, 9, 2
2014/4/13, 24, 33, 4, 1
2014/4/14, 19, 40, 4, 1
2014/4/15, 13, 38, 13, 2
2014/4/16, 22, 44, 8, 1
2014/4/17, 14, 39, 12, 3
2014/4/18, 23, 35, 6, 2
2014/4/19, 20, 38, 12, 3
2014/4/20, 35, 45, 9, 2
2014/4/21, 31, 42, 13, 3
2014/4/22, 40, 40, 8, 2
2014/4/23, 44, 35, 4, 1
2014/4/24, 11, 37, 10, 2
2014/4/25, 9, 40, 13, 2
2014/4/26, 35, 28, 7, 2
2014/4/27, 26, 35, 10, 2
2014/4/28, 16, 38, 3, 1
2014/4/29, 11, 39, 14, 2
2014/4/30, 16, 43, 13, 3
2014/5/1, 17, 43, 14, 3
2014/5/2, 20, 40, 11, 2
2014/5/3, 25, 41, 13, 2
2014/5/4, 26, 43, 6, 1
2014/5/5, 32, 36, 9, 2
2014/5/6, 33, 35, 6, 2
2014/5/7, 29, 40, 9, 2
2014/5/8, 24, 57, 8, 2
2014/5/9, 12, 31, 8, 2
2014/5/10, 19, 39, 8, 2
2014/5/11, 20, 32, 2, 1
2014/5/12, 12, 35, 2, 1
2014/5/13, 9, 39, 3, 1
2014/5/14, 12, 41, 10, 2
2014/5/15, 14, 37, 9, 2
2014/5/16, 19, 34, 12, 2
2014/5/17, 30, 42, 8, 2
2014/5/18, 29, 43, 7, 2
2014/5/19, 27, 40, 6, 1
2014/5/20, 23, 43, 4, 1
2014/5/21, 27, 44, 5, 1
2014/5/22, 30, 48, 6, 1
2014/5/23, 36, 31, 7, 1
2014/5/24, 30, 40, 5, 2
2014/5/25, 21, 41, 4, 1
2014/5/26, 24, 44, 5, 1
2014/5/27, 24, 46, 6, 1
2014/5/28, 22, 43, 7, 1
2014/5/29, 34, 42, 5, 1
2014/5/30, 41, 48, 7, 2
2014/5/31, 33, 43, 6, 1
2014/6/1, 19, 45, 3, 1
2014/6/2, 22, 53, 7, 2
2014/6/3, 40, 45, 4, 1
2014/6/4, 40, 49, 12, 2
2014/6/5, 40, 49, 1, 1
2014/6/6, 28, 41, 7, 1
2014/6/7, 21, 40, 7, 1
2014/6/8, 27, 33, 5, 1
2014/6/9, 20, 51, 3, 1
2014/6/10, 22, 43, 9, 2
2014/6/11, 40, 45, 7, 1
2014/6/12, 29, 45, 5, 2
2014/6/13, 35, 44, 3, 1
2014/6/14, 44, 28, 1, 1
2014/6/15, 20, 37, 2, 1
2014/6/16, 10, 31, 6, 2
2014/6/17, 24, 27, 7, 2
2014/6/18, 17, 34, 4, 2
2014/6/19, 11, 48, 6, 2
2014/6/20, 12, 44, 8, 1
2014/6/21, 21, 43, 7, 1
2014/6/22, 17, 41, 5, 1
2014/6/23, 18, 47, 7, 1
2014/6/24, 22, 54, 6, 1
2014/6/25, 25, 57, 12, 2
2014/6/26, 32, 40, 4, 1
2014/6/27, 32, 29, 4, 1
2014/6/28, 17, 40, 4, 1
2014/6/29, 18, 48, 5, 1
2014/6/30, 20, 48, 7, 1
2014/7/1, 18, 60, 4, 1
2014/1/18, 128, 12, , 10
2014/1/19, 104, 12, , 10
2014/1/20, 110, 13, , 10
2014/1/21, 126, 9, 38, 12
2014/1/22, 113, 6, 39, 11
2014/1/23, 127, 17, 30, 6
2014/1/24, 115, 12, 34, 9
2014/1/25, 62, 14, 33, 9
2014/1/26, 81, 17, 34, 9
2014/1/27, 102, 12, 38, 11
2014/1/28, 122, 21, 29, 6
2014/1/29, 72, 28, 27, 6
2014/1/30, 47, 18, 21, 4
2014/1/31, 37, 19, 18, 4
2014/2/1, 29, 21, 10, 2
2014/2/2, 21, 29, 8, 2
2014/2/3, 13, 24, 17, 4
2014/2/4, 16, 26, 14, 3
2014/2/5, 18, 24, 14, 3
2014/2/6, 28, 11, 27, 5
2014/2/7, 65, 31, 15, 3
2014/2/8, 44, 28, 10, 3
2014/2/9, 15, 21, 11, 3
2014/2/10, 13, 24, 13, 4
2014/2/11, 24, 20, 19, 4
2014/2/12, 20, 15, 21, 5
2014/2/13, 18, 17, 13, 3
2014/2/14, 17, 12, 15, 4
2014/2/15, 17, 8, 16, 6
2014/2/16, 24, 27, 10, 2
2014/2/17, 13, 27, 16, 4
2014/2/18, 15, 27, 19, 7
2014/2/19, 26, 29, 11, 2
2014/2/20, 17, 28, 12, 3
2014/2/21, 12, 30, 21, 5
2014/2/22, 16, 30, 20, 4
2014/2/23, 21, 32, 19, 4
2014/2/24, 22, 26, 20, 5
2014/2/25, 18, 26, 17, 4
2014/2/26, 20, 17, 19, 5
2014/2/27, 53, 24, 13, 2
2014/2/28, 50, 28, 14, 3
2014/3/1, 15, 35, 5, 1
2014/3/2, 5, 33, 11, 2
2014/3/3, 7, 33, 14, 3
2014/3/4, 8, 27, 17, 3
2014/3/5, 15, 28, 18, 4
2014/3/6, 18, 23, 16, 3
2014/3/7, 20, 31, 8, 2
2014/3/8, 8, 33, 14, 3
2014/3/9, 18, 32, 17, 3
2014/3/10, 23, 31, 14, 2
2014/3/11, 18, 30, 6, 1
2014/3/12, 8, 29, 11, 3
2014/3/13, 16, 35, 18, 4
2014/3/14, 21, 34, 16, 3
2014/3/15, 20, 38, 6, 1
2014/3/16, 9, 36, 14, 3
2014/3/17, 17, 35, 7, 1
2014/3/18, 18, 30, 8, 2
2014/3/19, 11, 35, 15, 3
2014/3/20, 14, 34, 19, 4
2014/3/21, 18, 35, 17, 3
2014/3/22, 23, 39, 13, 2
2014/3/23, 22, 39, 15, 2
2014/3/24, 23, 38, 16, 4
2014/3/25, 28, 36, 17, 3
2014/3/26, 28, 34, 5, 2
2014/3/27, 20, 31, 11, 2
2014/3/28, 14, 34, 15, 3
2014/3/29, 14, 36, 7, 1
2014/3/30, 15, 40, 5, 2
2014/3/31, 28, 32, 13, 3
2014/4/1, 13, 33, 10, 2
2020/8/2, , 20, 2, 
2020/8/3, , 1, 2, 
2020/4/1, , 36, 5, 
2020/1/1, , 24, 18, 1
2019/1/1, , 26, 6, 1
2017/8/16, , 53, 9, 2
2017/8/17, , 47, 10, 2
2017/8/18, , 48, 10, 2
2017/9/10, , 41, 4, 1
2015/11/26, , 25, 7, 1
2015/11/27, , 28, 2, 1
2015/11/28, , 24, 10, 1
2015/11/29, , 24, 20, 2
2015/11/30, , 25, 19, 3
2015/1/1, , 22, 30, 6
2014/1/17, , , , 14
