date, pm25, pm10, o3, no2, so2, co
2021/2/15, 126, 70, 23, 3, 33, 
2021/2/16, 141, 60, 20, 3, 36, 
2021/2/17, 87, 81, 9, 7, 53, 
2021/2/18, 158, 84, 15, 8, 52, 
2021/2/19, 218, 61, 19, 8, 41, 
2021/2/24, 99, 72, 13, 8, 30, 
2021/2/25, 104, 81, 8, 12, 37, 
2021/2/26, 128, 96, 15, 7, 24, 
2021/2/27, 72, 47, 21, 4, 13, 
2021/2/28, 41, 70, 17, 6, 27, 
2021/3/1, 97, 75, 14, 5, 34, 
2021/3/2, 110, 85, 8, 7, 46, 
2021/3/3, 147, 74, 12, 9, 28, 
2021/3/4, 124, 52, 18, 8, 20, 
2021/3/5, 111, 64, 13, 8, 34, 
2021/3/6, 103, 82, 11, 9, 43, 
2021/3/7, 151, 70, 11, 8, 31, 
2021/3/8, 111, 74, 13, 9, 30, 
2021/3/9, 125, 71, 13, 9, 26, 
2021/3/10, 107, 62, 14, 10, 29, 
2021/3/11, 119, 53, 17, 7, 19, 
2021/3/12, 120, 78, 14, 11, 27, 
2021/3/13, 107, 74, 14, 11, 24, 
2021/3/14, 84, 188, 28, 13, 30, 
2021/3/15, 115, 44, 28, 5, 11, 
2021/3/16, 61, 74, 17, 7, 18, 
2021/3/17, 107, 51, 20, 4, 9, 
2021/3/18, 63, 71, 22, 4, 8, 
2021/3/19, 56, 52, 23, 4, 8, 
2021/3/20, 52, 59, 22, 5, 14, 
2021/3/21, 101, 62, 14, 6, 19, 
2021/3/22, 108, 81, 13, 10, 28, 
2021/3/23, 176, 69, 17, 9, 24, 
2021/3/24, 153, , 17, 10, 20, 
2021/3/25, 154, , 22, 5, 13, 
2021/3/26, 76, , 16, 9, 20, 
2021/3/27, 79, 95, 25, 6, 17, 
2021/3/28, 93, 58, 23, 8, 12, 
2021/3/29, 66, 70, 14, 9, 16, 
2021/3/30, 122, 68, 17, 9, 14, 
2021/3/31, 84, 64, 12, 10, 21, 
2021/4/1, 77, 43, 14, 10, 12, 
2020/10/2, 29, 54, , 8, 1, 
2020/10/3, 67, 66, , 6, 1, 
2020/10/4, 38, 65, , 9, 2, 
2020/10/5, 80, 67, , 11, 3, 
2020/10/6, 82, 68, , 12, 5, 
2020/10/7, 86, 73, , 13, 4, 
2020/10/8, 90, 72, , 7, 3, 
2020/10/9, 50, 61, , 12, 3, 
2020/10/10, 63, 70, , 7, 1, 
2020/10/11, 52, 66, , 9, 3, 
2020/10/12, 83, 68, , 10, 3, 
2020/10/13, 75, 70, , 12, 8, 
2020/10/14, 98, 72, , 14, 6, 
2020/10/15, 99, 74, , 11, 5, 
2020/10/16, 93, 67, , 10, 5, 
2020/10/17, 99, 72, , 10, 5, 
2020/10/18, 114, 71, , 10, 6, 
2020/10/19, 109, 86, , 12, 8, 
2020/10/20, 126, 95, , 7, 4, 
2020/10/21, 66, 66, , 9, 5, 
2020/10/22, 98, 71, , 11, 11, 
2020/10/23, 186, 79, , 12, 8, 
2020/10/30, 131, 83, , 11, 9, 
2020/10/31, 143, 46, , 7, 3, 
2020/11/1, 88, 53, , 7, 4, 
2020/11/2, 49, 64, , 8, 7, 
2020/11/3, 90, 69, , 10, 9, 
2020/11/4, 115, 81, , 12, 10, 
2020/11/5, 138, 80, , 11, 10, 
2020/11/6, 105, 72, , 7, 7, 
2020/11/7, 59, 55, , 7, 4, 
2020/11/8, 66, 75, , 11, 8, 
2020/11/9, 121, 80, , 13, 10, 
2020/11/10, 149, 89, , 16, 19, 
2020/11/11, 160, 83, 13, 15, 18, 
2020/11/12, 125, 76, 8, 13, 19, 
2020/11/13, 120, 80, 8, 12, 27, 
2020/11/14, 131, 75, 9, 10, 26, 
2020/11/15, 111, 58, 14, 6, 14, 
2020/11/16, 78, 56, 16, 5, 12, 
2020/11/17, 45, 62, 9, 10, 11, 
2020/11/18, 83, 40, 16, 7, 11, 
2020/11/19, 54, 52, 18, 5, 4, 
2020/11/20, 26, 43, 14, 6, 10, 
2020/12/3, 124, 95, 6, 9, 63, 
2020/12/4, 195, 107, 3, 10, 68, 
2020/12/5, 283, 106, 8, 8, 62, 
2020/12/6, 198, 69, 8, 6, 44, 
2020/12/7, 107, 82, 6, 7, 54, 
2020/12/8, 146, 93, 1, 6, 60, 
