date, pm25, pm10, o3, no2, so2, co
2021/11/3, 63, 44, 28, 21, , 6
2021/11/4, 64, 29, 27, 20, , 10
2021/11/5, 41, 34, 42, 28, , 13
2021/11/6, 51, 36, 26, 20, , 9
2021/11/7, 58, 25, 29, 13, , 7
2021/11/8, 28, 31, 31, 15, , 7
2021/11/9, 45, 42, 30, 13, , 6
2021/11/10, 56, 34, 26, 22, , 6
2021/11/11, 53, 32, 33, 24, 1, 5
2021/11/12, 56, 34, 33, 18, 1, 4
2021/11/13, 61, 21, 31, 15, , 4
2021/11/14, 45, 25, 28, 12, , 4
2021/11/15, 51, 33, 27, 22, , 4
2021/11/16, 59, 38, 23, 22, , 7
2021/11/17, 58, 32, 28, 18, , 5
2021/11/18, 57, 24, 12, 22, , 7
2021/11/19, 40, 25, 27, 17, , 6
2021/11/20, 45, 35, 27, 17, , 4
2021/11/21, 61, 30, 25, 20, 1, 8
2021/11/22, 59, 25, 21, 17, , 8
2021/11/23, 49, 36, 21, 18, 1, 4
2021/11/24, 66, 39, 19, 20, 1, 5
2021/11/25, 61, 27, 24, 22, 1, 6
2021/11/26, 51, 20, 39, 16, 1, 4
2021/11/27, 44, 27, 37, 15, 1, 4
2021/11/28, 57, 21, 27, 11, 1, 3
2021/11/29, 48, 19, 22, 13, 1, 4
2021/11/30, 42, 35, 29, 17, 1, 6
2021/12/1, 71, 48, 27, 15, 1, 5
2021/12/2, 75, 35, 21, 18, 1, 5
2021/12/3, 56, 32, 32, 21, 1, 6
2021/12/4, 59, 40, 27, 22, 2, 6
2021/12/5, 64, 20, 26, 11, , 4
2021/12/6, 39, 21, 25, 18, , 6
2021/12/7, 48, 30, 30, 13, , 5
2021/12/8, 49, 36, 33, 17, , 6
2021/12/9, 56, 35, 21, 21, 1, 8
2021/12/10, 58, 31, 20, 18, 1, 7
2021/12/11, 58, 28, 22, 18, 1, 8
2021/12/12, 56, 22, 28, 15, , 7
2021/12/13, 49, 26, 28, 18, , 9
2021/12/14, 57, 31, 21, 20, , 9
2021/12/15, 53, 29, 21, 19, , 12
2021/12/16, 43, 45, 27, 28, 3, 12
2021/12/17, 91, 43, 30, 16, , 10
2021/12/18, 80, 43, 29, 14, , 6
2021/12/19, 61, 29, 28, 11, , 4
2021/12/20, 43, 29, 21, 18, , 7
2021/12/21, 44, 33, 16, 27, , 11
2021/12/22, 76, 22, 29, 16, , 8
2021/12/23, 44, 41, 32, 23, , 11
2021/12/24, 74, 36, 38, 27, , 10
2021/12/25, 74, 30, 34, 12, , 5
2021/12/26, 54, 15, 28, 8, , 4
2021/12/27, 35, 20, 27, 18, , 6
2021/12/28, 46, 20, 18, 19, , 7
2021/12/29, 34, 28, 18, 21, , 10
2021/12/30, 56, 48, 25, 21, 1, 9
2021/12/31, 89, 38, 30, 15, 1, 6
2022/1/1, 61, 26, 23, 13, , 7
2022/1/2, 51, 28, 33, 13, , 8
