date, pm25, pm10, o3, no2, so2, co
2021/4/11, 41, , 17, 1, , 
2021/4/12, 30, , 15, 2, , 
2021/4/13, 26, , 15, , , 
2021/4/14, 31, , 16, 2, , 
2021/4/15, 35, , 16, , , 
2021/4/16, 29, , 16, 1, , 
2021/4/17, 18, , 17, 1, , 
2021/4/18, 28, , 18, 1, , 
2021/4/19, 31, , 15, 1, , 
2021/4/20, 31, , 21, 2, , 
2021/4/21, 41, , 18, 1, , 
2021/4/22, 30, , 18, 1, , 
2021/4/23, 22, , 21, 2, , 
2021/4/24, 31, , 19, 2, , 
2021/4/25, 45, , 18, 1, , 
2021/4/26, 25, , 19, 2, , 
2021/4/27, 35, , 22, 2, , 
2021/4/28, 50, , 22, 1, , 
2021/4/29, 52, , 19, 1, , 
2021/4/30, 56, , 19, , , 
2021/5/1, 18, , 18, 1, , 
2021/5/2, 17, , 21, 1, , 
2021/5/3, 31, , 15, 1, , 
2021/5/4, 42, , 17, 1, , 
2021/5/5, 35, , 17, 1, , 
2021/5/6, 22, , 16, , , 
2021/5/7, 17, , 16, 2, , 
2021/5/8, 21, , 16, 1, , 
2021/5/9, 18, , 21, 1, , 
2021/5/10, 30, , 17, 1, , 
2021/5/11, 26, , 19, 2, , 
2021/5/12, 22, , 14, 1, , 
2021/5/13, 12, , 17, 2, , 
2021/5/14, 18, , 18, 3, , 
2021/5/15, 24, , 21, 2, , 
2021/5/16, 32, , 18, 1, , 
2021/5/17, 32, , 19, 1, , 
2021/5/18, 30, , 20, 1, , 
2021/5/19, 26, , 25, 2, , 
2021/5/20, 34, , 26, 3, , 
2021/5/21, 45, , 18, 1, , 
