date, pm25, pm10, o3, no2, so2, co, psi
2021/7/4, 26, 24, 7, , 2, 5, 
2021/7/5, 27, 24, 11, , 2, 5, 
2021/7/6, 34, 29, 15, , 1, 5, 
2021/7/7, 50, 45, 19, , 3, 6, 
2021/7/8, 62, 43, 20, , 2, 5, 
2021/7/9, 50, 34, 15, , 2, 5, 
2021/7/10, 42, 29, 8, , 1, 5, 
2021/7/11, 38, 19, 11, , 1, 5, 
2021/7/12, 32, 17, 14, , 1, 5, 
2021/7/13, 28, 20, 6, , 3, 5, 
2021/7/14, 31, 26, 12, , 4, 5, 
2021/7/15, 40, 37, 18, , 2, 5, 
2021/7/16, 49, 36, 21, , 3, 5, 
2021/7/17, 48, 36, 20, , 2, 5, 
2021/7/18, 46, 40, 20, , 1, 5, 
2021/7/19, 51, 35, 10, , 2, 4, 
2021/7/20, 42, 34, 19, , 4, 5, 
2021/7/21, 46, 34, 16, , 3, 5, 
2021/7/22, 45, 33, 16, , 2, 4, 
2021/7/23, 44, 35, 14, , 2, 4, 
2021/7/24, 47, 34, 17, , 7, 3, 
2021/7/25, 40, 28, 17, , 2, 4, 
2021/7/26, 40, 33, 10, , 2, 3, 
2021/7/27, 44, 35, 11, , 2, 3, 
2021/7/28, 48, 37, 10, , 2, 3, 
2021/7/29, 45, 37, 13, , 2, 3, 
2021/7/30, 55, 41, 12, , 2, 3, 
2021/7/31, 52, 39, 8, , 3, 3, 
2021/8/1, 48, 34, 3, , 5, 3, 
2021/8/2, 39, 25, 10, , 6, 3, 
2021/8/3, 38, 31, 14, , 3, 3, 
2021/8/4, 44, 31, 6, , 4, 2, 
2021/8/5, 34, 28, 10, , 4, 3, 
2021/8/6, 39, 31, 9, , 2, 2, 
2021/8/7, 41, 34, 8, , 2, 2, 
2021/8/8, 41, 32, 7, , 2, 3, 
2021/8/9, 42, 30, 14, , 5, 3, 
2021/8/10, 39, 28, 8, , 5, 2, 
2021/8/11, 33, 28, 7, , 2, 2, 
2021/8/12, 36, 31, 8, , 2, 2, 
2021/8/13, 41, 33, 7, , 3, 2, 
2021/8/14, 39, 26, 9, , 3, 2, 
2021/8/15, 34, 27, 10, , 3, 3, 
2021/8/16, 28, 22, 11, , 2, 2, 
2021/8/17, 25, 26, 7, , 4, 3, 
2021/8/18, 36, 27, 5, , 6, 2, 
2021/8/19, 33, 25, 12, , 6, 2, 
2021/8/20, 27, 26, 6, , 8, 3, 
2021/8/21, 37, 22, 11, , 5, 3, 
2021/8/22, 33, 16, 9, , 2, 1, 
2021/8/23, 31, 18, 10, , 4, 2, 
2021/8/24, 41, 20, 2, , 3, 2, 
2021/8/25, 32, 20, 7, , 2, 5, 
2021/8/26, 31, 28, 12, , 1, 5, 
2021/8/27, 43, 33, 9, , 2, 6, 
2021/8/28, 42, 27, 13, , 1, 4, 
2021/8/29, 40, 24, 9, , 1, 4, 
2021/8/30, 40, 22, 3, , 1, 5, 
2021/8/31, 32, 19, 9, , 1, 5, 
2021/9/1, 30, 24, 12, , 4, 5, 
2021/9/2, 37, 29, 4, , 4, 5, 
2021/9/3, 21, 23, 12, , 2, 5, 
2021/9/4, 28, 21, 16, , 2, 5, 
2021/9/5, 35, 25, 16, , 2, 5, 
2021/9/6, 26, 28, 11, , 2, 5, 
2021/9/7, 35, 34, 9, , 4, 6, 
2021/9/8, 39, 31, 9, , 6, 5, 
2021/9/9, 29, 26, 13, , 2, 5, 
2021/9/10, 32, 30, 9, , 3, 5, 
2021/9/11, 29, 27, 16, , 2, 6, 
2021/9/12, 43, 33, 9, , 1, 5, 
2021/9/13, 32, 28, 5, , 4, 5, 
2021/9/14, 33, 29, 13, , 4, 5, 
2021/9/15, 40, 31, 13, , 3, 4, 
2021/9/16, 31, 24, 11, , 2, 4, 
2021/9/17, 23, 23, 11, , 1, 4, 
2021/9/18, 21, 23, 10, , 1, 4, 
2021/9/19, 24, 23, 5, , 2, 4, 
2021/9/20, 24, 28, 12, , 2, 4, 
2021/9/21, 36, 33, 13, , 2, 4, 
2021/9/22, 41, 34, 15, , 2, 5, 
2021/9/23, 34, 31, 11, , 3, 5, 
2021/9/24, 27, 26, 12, , 2, 5, 
2021/9/25, 30, 29, 13, , 2, 6, 
2021/9/26, 35, 34, 15, , 1, 5, 
2021/9/27, 36, 27, 8, , 1, 6, 
2021/9/28, 29, 31, 14, , 1, 6, 
2021/9/29, 31, 32, 18, , 2, 6, 
2021/9/30, 38, 27, 7, , 3, 4, 
2021/10/1, 26, 29, 8, , 1, 3, 
2021/4/2, 32, 31, 34, , 2, 4, 
2021/4/3, 55, 35, 36, , 2, 5, 
2021/4/4, 53, 33, 30, , 2, 4, 
2021/4/5, 43, 34, 15, , 2, 5, 
2021/4/6, 52, 30, 17, , 1, 5, 
2021/4/7, 46, 30, 21, , 2, 4, 
2021/4/8, 40, 32, 39, , 3, 5, 
2021/4/9, 43, 35, 18, , 3, 5, 
2021/4/10, 54, 40, 22, , 2, 5, 
2021/4/11, 60, 40, 25, , 1, 5, 
2021/4/12, 64, 38, 24, , 1, 5, 
2021/4/13, 55, 36, 21, , 1, 5, 
2021/4/14, 55, 34, 29, , 1, 5, 
2021/4/15, 48, 30, 22, , 3, 6, 
2021/4/16, 53, 31, 13, , 2, 7, 
2021/4/17, 62, 33, 15, , 2, 6, 
2021/4/18, 51, 26, 38, , 9, 7, 
2021/4/19, 61, 32, 24, , 8, 5, 
2021/4/20, 52, 41, 36, , 8, 6, 
2021/4/21, 64, 31, 20, , 5, 5, 
2021/4/22, 41, 31, 12, , 2, 5, 
2021/4/23, 49, 22, 13, , 10, 4, 
2021/4/24, 31, 21, 8, , 13, 5, 
2021/4/25, 37, 23, 20, , 4, 5, 
2021/4/26, 47, 26, 14, , 2, 5, 
2021/4/27, 46, 28, 16, , 2, 6, 
2021/4/28, 54, 32, 22, , 3, 6, 
2021/4/29, 58, 29, 13, , 2, 4, 
2021/4/30, 46, 31, 21, , 2, 6, 
2021/5/1, 57, 35, 19, , 2, 7, 
2021/5/2, 50, 26, 25, , 2, 5, 
2021/5/3, 31, 24, 17, , 2, , 
2021/5/4, 32, 27, 19, , 1, 6, 
2021/5/5, 45, 25, 24, , 1, 6, 
2021/5/6, 42, 28, 15, , 1, 6, 
2021/5/7, 51, 35, 18, , 1, 7, 
2021/5/8, 60, 29, 29, , 1, 6, 
2021/5/9, 45, 30, 31, , 1, 6, 
2021/5/10, 48, 31, 20, , 1, 5, 
2021/5/11, 38, 29, 14, , 1, 4, 
2021/5/12, 35, 29, 17, , 2, 4, 
2021/5/13, 49, 34, 14, , 2, 5, 
2021/5/14, 56, 25, 7, , 1, 4, 
2021/5/15, 38, 25, 12, , 2, 4, 
2021/5/16, 35, 25, 18, , 4, 4, 
2021/5/17, 32, 24, 7, , 2, 4, 
2021/5/18, 37, 26, 10, , 2, 4, 
2021/5/19, 35, 27, 7, , 3, 4, 
2021/5/20, 38, 31, 15, , 3, 5, 
2021/5/21, 48, 34, 12, , 1, 4, 
2021/5/22, 41, 36, 9, , 2, 5, 
2021/5/23, 43, 35, 14, , 2, 4, 
2021/5/24, 44, 34, 15, , 1, 4, 
2021/5/25, 40, 29, 15, , 1, , 
2021/5/26, 41, 27, 13, , 2, , 
2021/5/27, 36, 20, 9, , 1, 5, 
2021/5/28, 44, 40, 21, , 1, 5, 
2021/5/29, 56, 34, 11, , 3, 4, 
2021/5/30, 38, 19, 16, , 3, 4, 
2021/5/31, 38, 18, 8, , 2, 4, 
2021/6/1, 40, 26, 13, , 2, 4, 
2021/6/2, 42, 32, 11, , 3, 4, 
2021/6/3, 41, 26, 14, , 3, 4, 
2021/6/4, 40, 19, 11, , 3, 3, 
2021/6/5, 42, 26, 16, , 2, 4, 
2021/6/6, 55, 31, 22, , 3, 4, 
2021/6/7, 60, 29, 17, , 4, 3, 
2021/6/8, 51, 30, 18, , 4, 3, 
2021/6/9, 62, 30, 13, , 4, 4, 
2021/6/10, 58, 41, 18, , 4, 5, 
2021/6/11, 70, 39, 20, , 7, 5, 
2021/6/12, 57, 30, 19, , 4, 4, 
2021/6/13, 54, 24, 12, , 2, 4, 
2021/6/14, 34, 19, 15, , 2, 4, 
2021/6/15, 22, 26, 14, , 3, 6, 
2021/6/16, 34, 28, 20, , 4, 5, 
2021/6/17, 46, 23, 18, , 7, 4, 
2021/6/18, 46, 21, 9, , 3, 4, 
2021/6/19, 38, 19, 16, , 4, 4, 
2021/6/20, 42, 25, 18, , 3, 4, 
2021/6/21, 49, 25, 19, , 8, 3, 
2021/6/22, 61, 35, 19, , 6, 3, 
2021/6/23, 62, 29, 16, , 5, 3, 
2021/6/24, 46, 22, 22, , 7, 4, 
2021/6/25, 47, 23, 18, , 4, 4, 
2021/6/26, 54, 28, 15, , 5, 5, 
2021/6/27, 57, 23, 12, , 7, 4, 
2021/6/28, 45, 18, 12, , 2, 5, 
2021/6/29, 36, 17, 11, , 4, 4, 
2021/6/30, 38, 21, 11, , 6, 4, 
2021/7/1, 35, 18, 12, , 1, 4, 
2021/1/5, 39, 23, 14, , 1, 6, 
2021/1/6, 36, 23, 10, , 1, 3, 
2021/1/7, 38, 23, 7, , 1, 3, 
2021/1/8, 36, 24, 9, , 2, 4, 
2021/1/9, 53, 26, 13, , 2, 4, 
2021/1/10, 53, 22, 15, , 2, 5, 
2021/1/11, 23, 21, 18, , 2, 5, 
2021/1/12, 51, 24, 20, , 2, 5, 
2021/1/13, 47, 25, 19, , 2, 5, 
2021/1/14, 59, 27, 23, , 2, 7, 
2021/1/15, 62, 32, 27, , 2, 6, 
